building_id,damage_grade
458157,2
545671,1
609024,3
547336,2
835981,2
774461,2
120101,2
846676,2
487736,2
126288,3
527689,3
199786,2
665477,1
806986,1
170091,1
384392,2
141563,2
1045181,3
574327,2
583032,3
391490,2
1039368,2
211963,2
109028,2
289992,2
69737,2
41437,2
524912,2
918277,2
242538,2
320373,2
499753,2
890725,1
700153,2
296842,2
240258,3
20970,2
594521,2
842492,2
978127,2
95654,2
1016877,3
475041,3
484264,3
399994,1
602867,2
351506,2
752808,3
268732,3
123781,2
944773,2
109144,3
959796,2
691773,2
422669,3
1038304,3
710915,2
875463,3
251367,3
428356,3
247610,3
435688,3
597508,2
340795,2
458357,2
852042,3
75694,2
920495,2
812704,3
470741,2
682353,3
782118,2
708534,3
669002,2
116518,2
41811,2
11699,2
226571,2
570180,2
303847,2
48832,3
580468,2
248899,3
678011,3
778957,1
739267,2
547554,2
762812,3
837311,2
511013,3
105807,1
502000,2
814509,2
710003,1
716727,2
852976,3
46295,2
551895,3
216942,3
292786,2
941133,2
817653,3
804389,2
813570,2
523253,2
113500,2
993511,3
73107,2
314309,3
956969,2
914417,2
580911,2
112247,2
1036855,1
609247,1
510739,2
711147,2
124382,2
1031531,2
76959,2
63082,2
299955,3
965885,2
601738,2
757599,1
674526,2
1036001,2
947239,3
589436,2
436792,2
852065,1
643036,2
140814,2
219836,2
472474,3
502056,2
756468,2
352239,3
418427,2
796641,2
338138,3
21063,2
158341,2
708608,2
703963,2
850819,2
815160,3
970934,3
248031,2
66523,2
474416,2
927703,2
1015127,3
701452,2
409402,3
136674,3
467064,3
683520,2
1025227,2
591678,2
1030364,3
1032851,3
361943,2
417287,2
873016,2
391957,3
281280,3
921577,2
765056,2
362860,1
439958,1
966350,3
1046534,2
731671,1
966491,1
123302,2
369902,2
943271,3
259657,2
167372,3
313017,2
530852,2
374559,3
531625,3
879199,3
860291,3
325182,1
671539,2
738262,2
466825,3
591041,3
896083,2
575314,3
1018605,2
843012,2
422883,1
358579,2
352633,2
855501,2
878044,3
448986,3
340785,2
120897,3
908024,2
789459,2
45583,3
820631,2
913438,3
160863,3
806420,1
472377,2
428225,2
61348,2
548744,3
491439,3
263825,2
82637,3
554535,2
879943,3
735843,2
1028829,1
432154,2
659647,1
389525,2
304033,3
1023272,2
798906,2
179608,3
463123,3
693765,2
558815,1
825387,2
253818,3
979060,2
401467,1
315113,2
16201,2
918326,2
566929,2
445403,3
781177,2
496009,3
387703,2
188125,2
427572,2
349859,3
693966,3
148534,3
647912,3
824461,2
685160,2
458425,1
644086,1
422238,2
26684,2
665826,2
27415,1
329717,2
917400,3
724980,3
1029906,3
17828,2
19566,2
548114,3
410317,2
32468,2
906007,3
17026,2
976269,3
927293,2
847877,2
285213,2
817876,3
613316,3
66840,3
856302,3
111484,3
15795,2
243456,2
944153,3
719882,3
668548,3
780865,2
597746,2
669803,2
56582,2
806296,2
715604,2
897987,3
637440,2
713205,3
31398,3
967671,2
148681,2
678810,2
440218,3
523591,3
580433,3
452547,2
710331,1
208929,2
236219,2
493916,2
669725,2
158358,2
472654,2
106822,3
205684,2
895680,2
211498,2
229525,2
644439,3
416717,2
114470,2
703775,3
929732,3
642954,2
223533,3
763533,2
103631,1
576013,2
121902,2
739382,2
329344,2
442358,3
252834,2
951228,2
264096,2
600596,3
25015,1
919355,2
415993,2
805472,2
322599,3
683346,3
687248,2
321441,2
873123,3
752051,1
386254,2
1046742,3
979326,2
1043197,2
13502,2
790527,3
554417,3
525106,2
324462,2
732932,2
447327,2
983482,3
219634,2
74327,1
474027,2
867939,3
834291,3
999284,2
172303,2
538877,3
343679,3
460549,3
167916,2
578156,2
984427,3
708070,3
584364,2
445120,3
124141,2
838331,2
717524,2
437494,2
278742,2
303345,3
487497,2
544970,3
473358,2
713479,3
693685,3
82540,2
948594,2
421499,2
458879,2
1020770,2
502032,3
404505,3
879369,2
627250,1
436900,3
208659,2
861316,1
148875,2
806629,2
910109,3
259832,3
108576,3
1037968,3
532060,2
621501,2
916587,2
382946,2
184045,3
723429,2
760755,1
816134,3
117914,3
55426,2
494042,3
998520,2
497094,3
303570,1
867859,2
914762,2
640553,1
1015882,2
203455,3
530100,1
915202,2
105552,3
735314,1
934556,2
954362,3
785157,2
287681,1
535249,2
100660,1
948714,3
826188,3
881206,2
948529,2
645059,3
283658,2
351030,2
661304,2
116738,3
885651,2
683844,3
288951,2
212350,2
857905,2
26195,2
496738,2
812640,2
754337,2
353726,2
951495,2
607824,1
420680,2
974870,2
404356,3
723713,2
855660,3
859562,3
5364,2
291337,2
1031282,3
693338,2
873095,3
421074,2
34072,3
447842,3
770483,3
513353,1
363550,2
684539,2
1047511,2
637218,2
513941,3
852004,3
267936,2
563681,2
339076,3
82833,3
754787,2
42065,3
988530,2
138740,2
565611,3
468650,3
102009,2
485445,2
222441,2
892495,3
550203,3
988192,2
539905,3
270309,1
453561,2
582612,2
104974,2
754131,2
1005448,2
1028970,2
484294,1
521535,2
515681,2
540327,2
920658,2
71626,3
190510,3
581214,2
917243,3
248958,2
820634,2
588240,2
781580,2
1021015,2
296543,1
588704,2
756126,2
1020261,3
827345,3
827343,3
939326,3
644271,2
294079,2
308150,2
642142,1
301448,3
941926,2
148579,3
670819,3
247095,2
154678,3
435022,3
140383,2
148081,3
951032,2
219537,1
246976,2
661797,2
360018,2
692747,2
544285,2
1016685,2
724552,3
662969,3
659003,2
633145,1
229885,2
427019,2
889433,2
199685,2
846880,3
46397,2
276381,2
308312,2
108059,2
997763,3
89003,2
522435,1
173272,3
612666,2
932549,3
158786,3
809561,2
983162,3
384394,2
125305,2
1018728,2
452971,2
57105,2
132328,2
57510,2
320652,2
422507,2
377395,2
371958,2
408573,2
17939,2
847001,3
135242,2
325012,2
314657,2
25053,2
533826,2
255083,2
832268,2
458561,2
997077,3
853690,3
440268,3
596809,3
152964,2
493241,2
920216,2
740519,2
291788,2
151683,2
285931,2
435839,2
193259,2
667457,3
51261,2
392798,2
306108,2
1019468,2
94069,2
351057,2
498125,2
616120,2
116495,2
483681,1
552512,2
158144,2
943865,1
394767,3
208069,3
291682,2
382003,3
829685,2
927512,2
319954,2
7370,2
102814,2
819330,1
143783,2
313155,2
198084,3
142498,3
660940,2
293306,2
33892,2
139936,1
38974,1
448245,3
825085,2
875829,1
200418,2
305721,3
916073,2
56081,2
85897,1
771411,3
722978,2
276341,2
204097,3
800760,3
919874,2
311733,2
15766,3
25227,2
848392,3
1000864,3
883936,3
1042125,2
768812,3
47342,3
679900,3
816898,2
433552,3
343723,3
678183,3
194343,2
117058,2
288308,2
886833,3
513725,2
138478,3
246767,3
818480,3
423452,2
616629,2
577508,3
670623,3
713700,2
460136,2
767253,3
932403,2
1027394,3
22624,2
61596,2
863299,3
316396,2
873475,3
962620,3
869719,1
274637,3
853233,3
38880,2
91569,2
537269,3
393287,3
779172,2
97745,2
851550,2
108325,3
941650,2
459438,2
102276,1
137660,1
614802,3
1037388,3
796060,2
108264,2
397088,2
213626,3
921050,3
727965,3
341426,3
248735,2
1019168,3
912856,2
324133,2
355945,2
243493,3
967792,2
29984,3
271360,1
622208,3
355892,2
412398,3
945718,3
841858,2
377000,2
302617,2
81630,2
697360,1
487046,2
858589,2
352828,2
990322,2
247178,2
36135,2
375155,3
20234,3
967486,3
1016734,2
857323,3
560347,3
53309,2
77138,2
296334,2
233133,2
320664,1
251137,1
816990,2
337956,3
789629,3
748157,2
306345,2
203420,2
637199,1
684059,2
564737,2
994789,3
860886,3
158797,1
587844,2
1020496,2
694647,2
286267,2
877764,3
770603,3
163878,2
20515,3
508030,3
1049568,2
696654,3
495338,2
129055,1
591025,2
361622,2
682067,3
250959,2
264473,2
765814,2
133123,2
963906,3
229814,2
518737,3
296390,2
389528,2
382465,3
1020785,1
916855,2
874047,2
98499,2
107552,3
774856,3
951651,3
331323,2
571603,2
921206,3
812281,2
94081,2
440233,3
53507,2
636097,2
124527,2
215252,2
1033554,3
304978,1
1010219,2
876277,3
419263,1
931268,2
266123,2
669384,2
709739,2
135021,3
737361,2
573410,3
386778,2
86667,2
493163,2
652195,2
33661,2
190498,2
541683,3
82317,3
252893,2
1041051,2
439348,3
873936,2
271444,3
598604,2
949452,2
467533,1
249248,3
485822,3
1050394,3
883656,2
734145,3
142077,2
176018,3
132025,3
132457,3
359629,3
1011384,1
410253,2
951841,2
372593,2
682351,2
899854,2
102188,2
743804,1
164900,1
619174,2
98297,2
343298,2
713822,3
105720,2
584210,3
226717,3
470365,2
591879,1
166227,2
478223,3
45199,2
345518,2
808914,3
966396,2
362350,2
391802,3
710576,1
117517,2
903807,2
962791,1
850421,2
337347,2
349227,3
186818,2
787694,3
802292,2
739623,2
999945,3
1041312,3
511448,2
670976,2
784448,2
789905,2
280413,2
175011,2
775326,3
461335,3
605690,3
395188,3
144717,2
320920,2
714397,2
715396,2
303463,2
285982,2
723379,2
615346,2
929623,2
661131,2
909131,2
337303,3
640477,3
570982,2
658026,3
586759,3
163726,2
1051933,2
1034659,2
994645,1
371404,2
922465,2
511148,3
851366,2
541047,2
678257,2
55882,3
73138,3
329763,1
804745,3
780834,1
357254,3
54233,2
822185,3
964879,3
569923,3
760005,2
638003,2
14093,3
919506,3
516863,2
543963,2
358009,2
655102,2
917936,3
907336,1
640600,3
465168,1
773290,1
623957,3
230659,1
875198,3
504004,2
221861,1
325641,2
357465,2
780788,3
680532,3
148677,1
832736,3
746086,1
1012070,2
400082,2
81944,2
57224,3
547072,2
173893,2
353684,3
306516,1
69532,3
513117,2
641634,2
245638,3
637350,1
382970,3
657653,2
341084,2
258011,1
399926,2
527368,2
542185,3
502307,2
1016147,2
549925,3
106428,2
282125,2
1028315,3
287687,2
718395,3
927850,2
845875,3
148755,2
597972,1
584861,3
638180,2
870835,3
904758,3
368901,2
881438,1
66504,2
559414,3
1049390,2
1033932,2
93852,2
58975,2
2641,2
534742,3
895649,3
151580,2
172728,1
80267,2
131232,2
265960,2
674388,2
72085,3
968919,3
843321,2
377611,1
630168,1
446002,2
1052245,2
459936,2
695438,2
343875,2
1013568,2
209090,2
311538,3
331549,3
275098,2
996374,3
355710,3
332956,3
224297,2
421960,2
601998,3
614078,2
743340,3
167659,3
873162,3
490202,2
477046,2
707286,1
234603,2
678537,2
808896,2
54536,3
950174,3
247471,3
432688,3
325398,3
252206,3
968504,3
882010,3
259911,2
832889,2
168617,1
574457,3
474854,2
66855,2
289209,3
1020896,2
263123,2
462342,2
663595,3
742362,2
325791,2
661072,3
305091,2
688655,3
631362,2
790135,2
913634,2
401848,2
402403,2
538343,2
559873,3
270499,2
254188,2
575376,2
877208,2
132034,2
524921,2
590660,2
783438,2
714363,3
318115,2
575365,3
685225,3
543969,2
883193,2
887512,2
927257,2
782820,2
754145,2
792070,3
258025,2
627666,3
369847,3
243187,3
858653,2
329927,3
331754,2
255275,2
854229,3
636632,2
1010606,3
149136,1
378004,3
677029,3
84023,2
132615,2
491984,2
732402,2
28499,3
1025588,2
87479,2
778550,2
812410,2
568660,2
1043996,2
703954,2
472031,2
376710,2
97276,2
623181,3
553278,2
612133,3
897736,1
585506,2
192104,2
658138,2
281917,2
618841,2
435239,3
138203,2
916303,2
877392,2
153607,2
160677,3
394531,2
48157,2
378234,2
596665,3
416657,2
604795,3
113340,3
942166,2
195798,2
744466,2
318395,2
31947,1
259642,2
223291,3
231799,3
927154,2
597052,3
733685,2
65492,1
739713,2
30796,3
1030016,3
208703,3
845808,3
197996,3
428266,3
840169,2
362511,2
164108,2
249983,2
272708,1
966744,2
663631,2
114253,2
956821,2
81643,3
767314,2
638171,2
619171,2
343394,3
553081,2
420171,2
979773,2
238417,2
114795,2
123501,3
809351,2
680224,3
35775,2
378810,2
619750,2
319377,2
1007207,3
1046138,2
985460,2
366083,2
1034196,3
400159,2
314411,2
946316,2
762891,2
167520,2
451402,3
52208,3
224463,2
795172,3
348714,3
38646,3
571450,2
103491,3
30512,3
850036,3
323636,3
215925,2
547203,3
812972,2
438705,2
6752,2
132338,2
497617,2
211265,3
965484,2
1046380,2
560774,3
814963,3
841769,2
381552,3
521387,2
242728,2
1050118,2
744368,2
594022,3
996052,2
5890,3
988107,3
742633,2
78975,2
287110,2
404790,2
752312,3
353289,3
760523,2
652676,2
323227,3
250150,3
655568,2
881148,2
609424,2
683479,2
169789,2
740368,2
403906,2
713992,1
582469,2
983414,2
394951,2
1016441,2
676421,2
590275,1
40083,2
803678,2
36967,2
921517,3
812044,3
829793,2
318165,2
1040367,2
847534,2
891246,2
823622,1
411482,2
169140,3
723385,3
495996,2
893224,2
909506,2
400624,2
861308,2
38054,3
914634,2
942898,2
128261,1
197454,2
547481,2
654209,1
976989,3
13166,1
897138,2
305504,3
138482,3
854412,2
757885,1
855305,3
938545,2
878665,2
152259,2
175195,3
836893,3
884435,2
1044036,2
100783,3
895557,1
749561,2
834148,2
643588,2
160345,3
29617,2
227078,3
466307,2
865560,2
224536,2
909540,3
534631,3
598956,3
243675,2
788438,1
498164,1
563991,1
882791,2
905089,2
495530,3
823877,3
306361,2
933621,3
742175,2
1962,2
56982,1
630702,2
353649,2
494021,1
654930,3
201915,2
438966,2
737075,3
125705,2
431590,2
67229,3
766096,2
815822,2
992512,3
765045,2
622234,3
918323,3
658091,2
107951,1
92034,2
658218,2
603388,3
528823,3
489022,2
92581,2
380058,3
284554,3
571997,2
193285,1
338559,2
901257,2
359843,1
285350,3
2419,3
280062,2
89968,3
619612,2
1028283,2
28368,3
842036,3
806821,1
530359,1
436301,3
510623,2
121700,2
713174,2
729037,3
586142,2
50109,2
73872,2
521878,2
169948,2
911842,1
921139,2
424404,3
319303,2
455940,2
452150,2
380916,2
387460,2
378603,3
692766,3
8908,3
528075,3
984557,2
695174,3
155882,2
971091,3
591287,3
936780,2
1008260,2
900734,1
510014,2
285075,2
85600,2
773103,1
300684,2
761154,2
785841,3
2200,2
721363,2
1041843,1
42282,3
745552,2
622694,3
937887,1
86712,3
171527,2
618126,2
100064,2
474034,2
879636,1
752714,2
671916,2
758957,2
763708,2
603401,3
333774,2
473159,2
415722,2
988826,2
264617,2
869632,2
473132,3
357959,3
434700,3
755566,1
946344,2
372599,2
544295,2
795709,2
30012,3
970605,2
1020082,2
164476,2
158701,1
643940,3
708835,2
863880,2
25009,2
286599,2
597231,2
476302,3
770442,3
399235,3
289153,3
473490,3
391809,3
265389,2
668792,2
441893,2
346642,3
557299,2
765102,1
350944,3
398032,2
927308,2
314011,2
228448,1
228534,2
644551,2
687330,3
609964,2
347041,2
208332,2
99157,3
67944,2
590588,2
131078,2
1021469,2
633487,1
816074,3
866458,2
15372,1
275955,2
388813,3
1001674,3
701108,2
218964,1
633441,2
519392,1
906694,2
113762,3
74067,2
83933,2
499199,2
736787,3
562344,2
475328,3
214002,2
429700,2
183149,3
272379,3
165590,2
211914,3
47320,2
81342,3
48940,3
652832,2
359257,2
991488,3
375586,3
713001,2
620144,3
636555,2
462472,2
128178,2
883106,2
911306,2
637726,2
52762,2
730730,2
828768,2
549206,2
209867,3
439826,2
156743,2
476526,2
966101,2
954451,2
967802,3
440008,2
461248,3
898814,3
209136,2
132653,2
559671,2
53298,1
279491,3
100501,2
269575,2
56515,3
1000301,1
875025,2
580200,3
231887,3
613727,1
580384,2
379727,2
316937,3
68876,3
198161,3
538629,3
751413,1
164146,3
368479,2
1042413,2
430788,2
1025300,2
213904,2
921415,2
534871,2
33514,2
466110,2
880190,2
794503,3
1007919,2
756165,2
340569,2
451494,3
708642,3
113602,2
753784,2
860014,2
866812,2
994136,3
158353,3
120842,3
253260,3
979531,1
419167,3
654539,2
876561,2
657007,3
311936,2
710256,3
671048,3
854244,2
754758,1
524158,2
670177,3
904917,2
325943,2
121065,3
32731,3
363798,2
415115,2
150472,3
543300,3
919114,3
363992,1
260204,2
390289,2
346162,2
457988,1
531508,1
7471,2
84653,3
681070,2
697555,2
622549,2
126668,3
942340,3
951532,1
203213,3
142976,2
825099,1
660432,3
741643,1
733253,2
753762,2
202567,3
592670,2
1037577,3
154073,3
807284,3
168475,3
595366,2
287882,1
570279,3
379852,2
817898,2
944610,1
1018664,3
495667,3
254082,2
849232,3
32551,3
466692,2
866964,2
457596,2
8708,2
896756,3
440263,2
1052727,2
233396,3
598827,3
195561,3
625816,1
167657,1
701492,2
797202,2
199446,1
897259,2
36761,2
582554,2
867549,3
414173,2
181726,3
765360,2
200786,3
618576,2
469699,3
492441,2
141235,2
768540,2
608265,3
490154,2
495110,3
403096,2
95030,3
686080,2
510333,3
543877,2
959584,2
609588,2
1030991,1
293207,3
672161,2
273767,1
987083,3
598286,3
687554,2
575953,2
254129,2
188026,3
1044807,1
682427,3
1020746,2
721902,3
92161,2
255245,2
457124,3
926373,3
1010232,2
969514,3
822123,2
912546,3
196777,3
516065,2
29247,3
783251,1
161540,3
635711,2
31965,3
736620,1
825299,2
96595,2
200818,2
381192,3
845010,2
418175,2
1036154,2
45951,2
808889,3
932667,2
846602,2
1047842,3
784559,2
730319,2
78817,2
826342,1
54378,2
380252,2
851689,2
583154,1
1022147,3
784300,2
705722,2
209710,1
378565,2
668752,2
289258,2
35823,2
80259,2
174882,2
704642,2
340706,3
813572,3
992687,2
955674,2
773626,3
38418,3
417113,2
432892,2
384076,1
822620,3
827642,3
856858,3
293360,2
18279,3
673313,2
701226,2
217806,1
926214,3
123547,2
240651,2
76619,3
1045596,2
727325,2
872760,2
70986,2
771949,2
295246,1
417102,2
536446,2
534091,2
964510,2
75080,3
165348,2
764558,3
93454,3
940,2
447923,3
145055,3
487354,2
986653,2
563229,3
489521,3
770143,3
931739,2
282841,3
948131,2
579913,3
254445,2
950884,2
607931,3
944994,2
357514,3
686918,2
526056,1
876204,2
801150,2
834516,2
247045,3
324076,3
264645,2
288235,3
253937,3
180573,3
676922,1
131866,2
48332,2
317408,3
324919,2
807428,2
110809,3
1025949,1
935015,2
776210,2
876340,1
43166,2
1012385,2
698778,2
67057,2
423953,2
926883,2
202150,2
846092,2
560130,2
378550,3
308175,3
296953,3
496524,2
123271,2
346372,3
1017718,3
517640,2
991837,2
298823,2
506723,1
594215,2
546374,2
115320,2
161790,2
347667,3
656266,2
785720,3
782491,2
287528,2
77493,2
239588,3
567329,2
504647,2
784667,3
781788,2
288264,3
720447,3
522167,3
61995,3
35456,3
241227,2
834985,3
856670,2
284550,2
293657,2
435273,3
87412,2
498715,3
137,3
69702,3
204791,3
558856,2
1000071,3
834362,3
397573,2
517381,1
137413,3
275447,2
468428,3
572397,2
988519,2
541015,2
237963,3
317538,3
1001938,2
905130,2
853887,2
265413,2
559619,2
984011,1
511030,2
358397,2
444332,2
759115,2
274072,2
333377,2
166146,1
443449,3
304102,3
751086,2
803573,3
2163,2
1022157,2
282882,2
931066,2
644732,1
727742,2
921676,2
866734,3
991505,2
888233,3
910192,3
646345,1
609497,2
657787,2
444117,1
486888,2
588905,3
707958,1
723820,3
942612,3
832555,2
309063,2
842846,1
854259,3
506049,2
570996,3
356838,2
1039230,3
437833,2
198736,2
848978,2
368769,3
924490,2
441536,3
258797,2
50280,2
878903,2
525998,2
233675,2
116748,3
536040,2
650432,2
83904,1
812476,1
633246,2
369325,2
477662,2
102470,2
168298,2
773888,2
1052641,2
851298,2
290165,2
260276,3
610444,1
104418,3
62421,3
603230,1
748622,2
858909,2
28448,1
226925,3
266732,3
1016620,3
403688,1
618170,2
820671,3
213067,2
690495,3
876813,2
19819,3
489160,3
744815,2
269298,2
101518,2
624414,2
351260,3
464811,2
186132,2
221206,3
941216,2
609391,2
541194,3
213359,3
627746,3
855114,2
686773,2
592115,2
736465,2
821273,3
1031233,1
883108,2
810841,1
92998,2
453939,2
103412,3
749926,2
339502,3
179321,2
668274,2
762155,2
276510,2
575364,2
146510,1
848698,2
703061,3
310370,2
851431,2
799892,1
357896,2
229759,2
879096,2
112181,2
1027044,2
7015,2
480743,3
784659,2
1052135,3
218937,2
387020,3
105032,2
448951,3
811984,2
485855,2
880961,2
1030276,2
765494,2
411934,2
503442,1
183669,2
528042,2
539242,2
58098,3
85595,2
700141,2
729024,2
692205,3
2043,2
743193,2
440634,3
2707,2
247573,2
288455,3
833267,3
287479,2
517810,2
758515,2
481220,3
501166,2
803024,2
323627,2
90773,2
605334,2
294505,1
369149,2
495115,2
859300,2
722391,2
978142,2
48312,2
414639,3
384471,3
177880,3
592838,2
766259,2
844617,1
609484,3
177289,2
264251,3
230644,3
1003476,2
945225,2
290371,3
672062,3
75729,2
875409,3
500849,2
701670,3
993992,3
245419,2
84728,2
674806,2
35676,2
832766,1
994060,2
928986,3
743965,2
969691,1
770219,3
267864,1
256190,2
94882,3
635847,1
122194,2
784603,3
371384,2
396533,3
770899,3
145792,1
172339,2
167155,2
339316,2
320213,2
130799,2
15592,1
444287,3
619680,2
989189,2
988885,3
730743,2
294797,2
227750,3
115435,3
54525,2
411991,2
955771,3
1051770,2
702868,3
645116,2
919424,2
633420,3
516398,2
508623,2
827105,2
352449,2
410672,3
815128,3
482084,1
297656,2
497319,2
953806,3
525373,2
23918,2
129163,2
688893,1
1038494,2
222210,3
184107,2
309050,3
651147,2
815661,3
407897,1
826495,1
149858,1
800688,2
322364,3
1004747,3
721324,3
551897,2
205365,2
958378,3
167125,3
98083,1
376573,3
101182,3
9516,3
420240,2
504764,2
198249,2
528234,2
667998,3
705289,3
839025,2
234252,2
289737,2
491859,2
443652,2
716927,1
335806,2
643729,2
912220,2
71418,1
126863,3
632220,2
34603,2
219155,2
279783,2
292834,1
49514,2
272300,2
461502,2
124768,2
514466,3
473903,2
582815,1
739437,1
259112,3
1009418,3
368895,3
598706,2
535966,3
425396,2
211101,3
1021196,3
360463,3
407986,2
286821,2
622522,3
104111,2
546648,3
462889,2
86221,3
57602,2
688678,2
547777,2
378102,3
561092,3
984326,3
17711,1
913084,2
341716,2
3223,3
650429,3
8489,3
272227,3
137419,3
738730,3
343488,2
125816,2
562537,3
851840,2
899633,3
458143,2
997997,2
638430,2
342550,3
733983,3
351930,2
567481,2
544830,3
740973,2
130248,2
494513,1
877032,2
971620,2
1046324,2
259817,2
693208,2
922498,1
549573,2
543159,2
345824,3
700497,2
1050795,3
290170,1
502375,2
380341,3
546642,3
378851,2
667600,3
601088,3
186938,2
764013,1
803605,2
692439,3
68637,3
1013327,2
355414,1
776959,2
369957,2
597889,3
663279,2
399533,2
107969,3
442248,2
929094,2
218433,2
989003,2
772527,3
359567,2
54058,2
108119,3
855310,2
1014130,2
605465,3
677531,2
892159,3
257141,3
1022067,2
495072,2
325832,3
589443,3
987627,2
502284,2
941300,1
676518,2
599912,3
999502,2
946290,2
726175,2
588567,3
160471,2
319438,3
131329,2
966375,3
790398,3
244166,2
708247,3
528689,3
999010,2
986772,3
271927,2
806088,3
124664,2
953457,2
76351,1
627303,2
714635,2
831564,3
811008,2
1038741,2
503892,2
838249,1
957881,2
438858,2
868353,2
158555,1
98041,2
423557,3
280993,2
872181,2
390464,2
823583,3
796396,3
151682,2
62753,3
55482,2
636909,3
889720,2
938598,2
917998,3
4964,2
183773,3
330555,2
662067,2
247955,2
504620,3
128786,2
522485,2
239747,3
314860,2
902836,3
89215,2
835256,3
699208,2
189717,2
109793,3
329638,2
1019147,3
827636,2
137025,3
345483,1
1013420,2
486098,3
954283,2
708574,2
884964,3
967270,2
176575,2
368400,3
367666,3
168975,3
431291,3
755470,3
684403,3
646882,2
847702,2
849864,2
1050981,3
328704,1
200999,2
427594,3
295681,3
482120,2
189536,2
189622,3
900967,2
1034062,2
708007,2
53159,2
605267,3
62631,2
1043110,3
1045613,2
914612,2
115631,2
650496,2
304580,3
639034,3
372734,2
245094,1
475990,2
106331,2
368329,3
1002187,1
152700,3
981684,3
999148,2
776440,3
6986,2
297032,1
436004,2
490404,3
916341,2
205011,3
876079,1
33721,2
898341,3
876076,3
173088,1
1020120,3
404639,2
813843,2
883989,1
947454,3
474737,3
116080,3
584148,3
1052740,2
451937,2
677563,3
648338,3
362979,2
588151,2
564796,3
585211,3
75727,3
148787,2
384772,2
460251,2
354465,2
367722,1
991159,1
402234,2
285514,2
830809,2
668143,3
605128,2
690011,2
980461,2
619997,2
494135,3
397428,2
938741,2
818875,1
414329,2
671889,3
87406,3
659188,1
687666,1
788522,3
265914,2
213799,2
180993,2
291646,3
885898,2
1010972,1
829244,3
247249,2
556209,2
945277,3
886028,2
249232,2
293053,2
669006,2
52422,2
154740,2
308133,2
523056,2
478803,2
618793,2
63085,2
535447,3
401240,2
996467,2
200224,2
499578,3
36835,2
694577,3
650462,3
179701,2
805450,2
558638,2
624622,3
144045,2
240971,1
899130,2
737476,2
792430,2
393224,2
50989,1
407337,2
805022,3
882290,2
605002,3
675211,2
130002,2
462954,2
530461,3
66331,2
145675,2
1031581,2
331791,2
76505,2
482553,3
312868,1
501540,1
673852,2
744239,3
844580,3
701712,2
86838,2
360470,3
624327,3
897978,2
522200,2
492502,3
73177,2
324254,3
322334,1
59626,2
265913,2
413991,2
739369,2
1025454,3
331813,2
935676,2
381228,3
492973,2
132343,3
15637,2
875535,2
448274,2
662080,2
339660,3
557307,2
681323,3
526024,2
62006,2
793948,2
92062,2
36747,2
695213,2
676489,2
905460,2
732188,3
643818,2
956542,2
1044124,2
596648,2
808932,2
105092,2
623713,2
925011,2
173659,1
370536,3
48748,2
545354,2
652585,2
14177,3
890013,3
772279,3
946092,3
882421,2
1003576,3
199918,2
820386,2
132257,2
886981,2
1036880,2
101288,1
783327,2
677681,3
869200,2
328929,2
258369,2
913464,2
777844,3
85025,2
321044,2
433835,2
41799,2
948468,1
470874,3
359928,2
180374,3
294649,2
501326,2
487903,3
398184,3
593574,3
584688,1
294637,3
638015,2
967883,2
657413,2
214188,2
296001,2
282324,3
615768,2
134908,2
633274,3
702719,1
215445,2
623650,2
90633,2
797537,2
820662,3
802032,2
410680,3
940633,2
598639,2
437872,2
113744,2
877221,3
735516,3
133002,3
353497,1
558380,2
57854,2
828453,2
498385,2
90237,2
313140,2
246505,2
830574,3
917330,3
587213,2
905643,2
330558,2
526997,3
652748,3
322384,1
430540,1
884559,2
1017067,1
698677,2
410148,3
784318,2
676874,2
563907,1
118606,2
243005,2
145967,2
848928,3
458158,3
185609,2
937191,3
932137,3
107136,2
586160,2
780119,3
1039723,2
753909,3
14142,3
952267,2
92222,3
804507,2
529965,2
616190,3
211458,3
491290,3
559999,2
927753,2
331477,3
955738,2
261406,3
271042,3
574859,2
653380,2
559948,3
450097,2
686663,1
95967,2
637988,2
414341,2
33015,2
125508,2
522661,2
109115,2
562343,1
789040,1
920445,2
412470,2
616563,3
310978,2
742158,2
242032,3
116167,3
65625,3
19217,2
403029,1
625602,2
853013,2
1008164,3
2183,3
386306,2
464127,2
2064,2
878345,2
519615,2
630620,2
315606,3
699373,3
96341,2
462471,2
909325,3
772164,3
158532,2
345725,3
510640,2
727264,3
867173,2
179441,3
438073,2
16175,1
567498,2
523305,2
826186,2
413737,3
236203,2
228373,2
196493,3
86015,2
982837,1
706943,2
233186,2
320288,2
115556,3
402547,2
826965,2
710646,2
660992,2
765069,3
642630,2
520795,2
557607,2
889301,2
498362,2
155185,2
438290,3
399336,2
116931,2
885774,3
788144,2
72489,3
42750,1
15494,2
323842,3
12029,1
373684,2
391192,2
192469,1
1002530,2
992104,2
30666,2
950269,2
259740,3
574027,2
572934,2
623589,1
98663,2
154883,2
897496,3
544604,2
394853,3
614556,2
384931,1
24433,2
190084,2
170122,3
500149,2
157204,2
769847,3
777475,2
242650,2
42899,3
1148,2
481737,1
160354,2
71188,2
375581,2
749015,3
409518,3
845470,2
791144,2
376219,2
854456,2
967436,3
808778,3
458495,3
508782,3
938537,1
266139,1
844966,3
690193,2
227745,1
78646,2
992970,3
581107,2
216858,2
28649,2
1034555,2
689347,2
240286,2
324655,3
841216,2
